pr_id,reason_label,reason_summary,confidence
3130043177,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3130053265,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed and those failures were never resolved.",0.8
3130071959,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3130138576,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, specifically `pre-commit` and `go test ./...`, which were not resolved before the PR was closed.",0.8
3130234967,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but there is no information about how they failed or why they were not resolved.",0.8
3130361498,T1_CI_OR_TEST_FAILURE,"The PR's tests were not mentioned as failing, but the build succeeded and all existing parser tests passed, suggesting that the CI checks did not fail. However, there is no explicit confirmation of this.",0.6
3130408897,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the 'closed_unmerged' state without a merge timestamp.",0.8
3130414528,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows a high number of recent commits from Patrick McCann, suggesting that the PR may have been prioritized lower or stuck in the backlog.",0.8
3130452725,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it may have been prioritized low or became stale due to inactivity or lack of attention.",0.8
3130484605,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3130508990,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of technical issues or disagreements. The author did not respond to comments, and the PR remained open for a short period before being closed.",0.8
3130515409,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `npm test` which fails due to a missing Docker command, and the CI checks were never resolved.",0.8
3130544514,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3130551049,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to the `npm run check-types` command failing with a 'Cannot find module 'react' or its corresponding type declarations' error, which was never resolved.",0.9
3130631260,T2_CODE_QUALITY_OR_CORRECTNESS,"Reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the PR.",0.8
3130637883,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was not merged.,0.5
3130687071,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR introduced a large number of linter errors, which were not addressed or resolved before the PR was closed. This suggests that there are code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations that need to be fixed.",0.8
3130716613,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3130735278,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3130784227,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to a closed unmerged outcome.",0.8
3130800513,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context that suggests a technical issue or disagreement. The lack of updates or comments on the PR after its creation suggests that it may have been prioritized low or stuck in the backlog.",0.8
3130866014,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the Copilot work, and these failures were never resolved.",0.9
3130921190,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp, and the long duration between creation (2025-06-09) and closure (2025-07-07).",0.8
3130957636,T1_CI_OR_TEST_FAILURE,"The pull request failed because its tests, build, or CI checks failed, and those failures were never resolved.",0.8
3131003811,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR was merged with a single failed test, indicating code-level problems such as logic bugs or missing tests that needed to be addressed.",0.8
3131064356,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was assigned to Copilot on June 9th but remained open until June 9th when it was closed. This suggests that the PR was not prioritized or reviewed, becoming stale and eventually closed due to inactivity.",0.8
3131078126,T1_CI_OR_TEST_FAILURE,"The PR's tests or CI checks failed, and those failures were never resolved.",0.8
3131144344,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was assigned to Copilot on June 9th but remained unreviewed until its closure on the same day, indicating a lack of attention or prioritization.",0.8
3131144863,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was reviewed by several people but not prioritized or acted upon, leading to its closure due to inactivity.",0.8
3131148970,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3131184648,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed and those failures were never resolved.",0.9
3131213055,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to compilation interruptions, and the failures were never resolved.",0.8
3131238821,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR was merged but the code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations were not explicitly addressed in the provided context.",0.6
3131240866,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The context suggests that the author may have abandoned or lost attention to the PR, leading to its closure.",0.8
3131426473,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3131446548,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.5
3131464015,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed and those failures were never resolved.",0.9
3131512724,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The context suggests that the author may have abandoned or lost attention to the PR.",0.8
3131521120,P1_LOW_PRIORITY_OR_STALE,"The PR was not prioritized or reviewed, became stale and stuck in the backlog, leading to its closure without being merged.",0.8
3131643166,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, specifically the `go build` command which fails due to a forbidden toolchain download, and was never resolved.",0.8
3131647118,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to inactivity and lack of attention, resulting in it being closed after more than 7 days.",0.9
3131652066,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3131653556,T1_CI_OR_TEST_FAILURE,"The pull request failed its CI checks, which were never resolved, leading to the PR being closed without merging.",0.9
